141810223369,7411207
141810446253,5124189
141810606471,8811194
141810766693,5110636
141810926882,7897273
141811087609,2488707
141811252192,6865160
141811413836,4172801
141811573740,5494157
141811733785,8756075
141811893374,1641552
141812053525,8768573
141812213255,5068165
141812373242,1964225
141812533265,8856425
141812693336,970254
141812853824,2551324
141813013989,6631822
141813174220,4180716
141813334494,29601
141813494548,9934144
141813654653,7724372
141813814929,6555039
141813975090,5378203
141814134950,2275539
141814294761,585819
141814454422,6742722
141814614054,1809698
141814773636,3378071
141814933362,3122088
141815093067,6951512
141815253043,4487987
141815413188,2036970
141815573520,8012510
141815733223,7177410
141815892939,7341447
141816052896,9854970
141816212479,4573675
141816372760,4077138
141816535798,6920484
141816695300,2542736
141816854910,9161225
141817014656,396994
141817174225,2149694
141817333760,4463736
141817493422,5802560
141817653046,866299
141817812691,3905898
141817972307,8414644
141818132005,4143260
141818291575,7233410
141818456702,2986054
141818619640,7982798
141818779870,7386282
141818940070,6100089
141819100293,5103619
141819260554,907247
141819420843,9288864
141819581244,8519372
141819741423,7809215
141819901898,9357870
141820062195,5157945
141820222385,6504974
141820382508,7572134
141820542841,9618728
141820706030,8360334
141820866266,4044057
141821026464,5235718
141821186683,4448581
141821346907,917627
141821507176,9986725
141821667364,5583239
141821827561,1203484
141821987824,6863393
141822148313,4422260
141822308470,5137360
141822468273,3913521
141822627877,5899348
141822787582,6265039
141822947232,2606252
141823107125,6264161
141823268057,9096
141823427579,8530509
141823591927,6492537
141823752685,4664502
141823913000,7130556
141824076068,8115595
141824236356,9829161
141824395926,8881542
141824555477,7975996
141824714988,125746
141824874673,2468873
141825034347,8604858
141825194549,292828
141825354634,1220085
141825514823,7764407
141825674889,8227714
141825835044,7671005
141825995268,6485468
141826154852,5207764
141826314726,5429364
141826474306,3981573
141826633851,5808297
141826793541,2014748
141826953390,1882465
141827113349,6539411
141827273685,2384316
141827433897,8301229
141827594144,6174328
141827754456,7052415
141827915233,1651536
141828078006,6966675
141828238489,4545022
141828398121,8385396
141828557859,6969301
141828717541,181957
141828877198,418577
141829038210,2614542
141829203293,8927182
141829362825,1118758
141829522402,8655239
141829681900,3963945
141829841454,8380122
141830001884,7390882
141830164860,3202959
141830324998,1854424
141830485210,9791633
141830645293,7227694
141830805387,4174172
141830965545,8671126
141831125837,1147489
141831286038,6490546
141831446133,2084434
141831606079,4273629
141831765738,6083094
141831925317,4121577
141832085637,6714805
141832248472,6883246
141832408566,6127911
141832568709,5881312
141832728771,187867
141832888782,7664461
141833048945,8620995
141833209963,9550393
141833369562,4005037
141833529127,8511746
141833688773,29310
141833848703,2348393
141834008884,614912
141834174612,4369062
141834334920,8642242
141834495146,649870
141834655408,1730354
141834815537,9789187
141834975772,1032189
141835136110,4755713
141835296386,6782774
141835456537,3706209
141835616601,7727584
141835776257,8716258
141835935884,1729349
141836095931,8615172
141836256197,1620246
141836416448,8933954
141836576739,7089228
141836736868,92010
141836896985,2374899
141837057196,6546885
141837217274,4508215
141837378248,10669
141837540412,4631516
141837700808,8642132
141837860967,5654183
141838021430,3150973
141838181531,813384
141838342651,8492063
141838502390,5312430
141838661997,6932536
141839036346,8293345
141839196223,3526844
141839355901,4229840
141839515630,525344
141839675255,7176438
141839834937,1938195
141839994648,1063924
141840154425,4542973
141840315553,3148154
141840475210,4723695
141840635063,3462633
141840795923,6203979
141840955655,741340
141841115562,3896535
141841275215,1890664
141841434885,266149
141841595025,2513138
141841755256,4464554
141841915423,6792760
141842075743,5967373
141842236012,2104602
141842396101,2436252
141842556315,52610
141842716605,8994684
141842876853,7201683
141843037982,4988224
141843198231,7790856
141843358419,4372059
141843518579,66766
141843679221,6298760
141843841553,9676057
141844002151,1106136
141844162379,855373
141844322614,678706
141844482735,8318458
141844642974,7269692
141844803440,6919214
141844963708,4851385
141845123988,2247140
141845284157,9022752
141845444380,1195958
141845604719,2014106
141845765400,1844256
141845928320,6455007
141846094162,7220224
141846254310,9876861
141846414470,4309134
141846574836,3643537
141846734811,1307509
141846894821,4337547
141847054480,7046893
141847221201,2581789
141847396943,1383088
141847556701,4105794
141847716291,5830635
141847876069,8602132
141848036506,7963417
141848196188,4566835
141848356012,1506440
141848515599,5249789
141848676087,8513875
141848840247,8866606
141849001219,930871
141849161604,5347416
141849321357,6310477
141849481003,8617413
141849640816,3468573
141849801618,9385430
141849961775,8611610
141850123958,9936802
141850284147,7811305
141850444313,3994484
141850604592,9526631
141850764826,1243311
141850925008,3704900
141851085251,8555496
141851245395,5365228
141851405298,1413911
141851564880,2252412
141851724485,9161271
141851884347,8116484
141852044226,8770522
141852204845,6365705
141852364510,4473815
141852524098,3786292
141852683805,173761
141852843517,6087775
141853003414,5558726
141853162925,4743130
141853322817,9232731
141853482485,6805269
141853642558,5272612
141853818834,4634023
141853978526,6900768
141854138198,1721417
141854297947,693904
141854457731,7717287
141854617640,6671754
141854777337,7532376
141854937054,432107
141855096740,1266474
141855256392,4135835
141855416170,3449471
141855576012,1395156
141855735734,4773779
141855895500,7906995
141856055115,9208544
141856214724,5640802
141856375055,266343
141856537627,4658961
141856697838,4806340
141856858068,9081349
141857018810,8117451
141857180046,6321871
141857339692,126048
141857499409,1610753
141857659005,5723390
141857818668,8330960
141857978375,2993415
141858138141,7773581
141858297701,9043753
141858457725,4810218
141858618031,9863814
141858777908,2166637
141858937630,2190032
141859097344,9895578
141859257627,134235
141859417324,7946357
141859576967,1444198
141859736525,995951
141859896131,7151789
141900055782,9686352
141900215478,8970565
141900375216,5235505
141900534885,9621590
141900696316,2698371
141900855990,6735706
141901015566,9633135
141901175155,6580486
141901337191,6308906
141901499437,7701746
141901659699,9806576
141901819805,2255937
141901979462,462331
141902139043,5959111
141902298771,3132366
141902458329,4270718
141902617877,4330640
141902777535,929932
141902938598,3280298
141903098202,1635184
141903257816,2549647
141903417387,2112338
141903577313,8726025
141903737533,5371884
141903900483,1518928
141904060578,1390274
141904220122,8624400
141904380389,9489333
141904540508,7441285
141904700884,6330501
141904861139,6366705
141905021202,5295461
141905181283,4285279
141905341607,2471338
141905501794,3693853
141905661942,7218473
141905822624,3454746
141905985540,7311190
141906147917,5609762
141906312837,3925292
141906472763,7827238
141906632596,8467525
141906792124,7973861
141906951770,7023046
141907111497,9963570
141907271182,3989665
141907430818,9164429
141907590423,4540929
141907750131,1274930
141907910415,8138385
141908073354,1255027
141908233593,1329060
141908393854,851112
141908554003,5808173
141908714266,5045792
141908874510,4370877
141909038032,2539407
141909197700,5914259
141909357271,1192637
141909516915,6721249
141909676499,3119552
141909836177,5196667
141909995963,9879908
141910155669,3380339
141910315920,2534800
141910475565,5882260
141910635153,3303905
141910794855,181821
141910954569,4987921
141911114251,9715622
141911273931,8241633
141911433732,17223
141911593312,8012218
141911752965,3316700
141911912580,5468515
141912072610,8004829
141912232514,766771
141912392278,5955055
141912551917,6802083
141912711533,1038245
141912871127,5533027
141913031300,4999717
141913192177,7835473
141913355068,4369387
141913514631,5782129
141913674232,2871242
141913834035,9036293
141913993781,3805550
141914153475,3449736
141914313305,9949720
141914473012,8024469
141914632593,885440
141914792211,5451993
141914951978,7424504
141915111688,6440026
141915272010,6596546
141915434933,2157115
141915595110,5927127
141915755416,1249419
141915915537,4305241
141916076088,3530609
141916236324,2361951
141916396612,7419782
141916556764,780971
141916717001,8747298
141916877186,5078157
141917037365,4591134
141917203243,4180477
141917364160,4619505
141917527005,9112642
141917687224,2060135
141917847423,1218072
141918007863,3850351
141918168025,3541398
141918328107,6422816
141918488297,6694575
141918648695,5199987
141918808791,4691306
141918968999,2851595
141919129179,539750
141919289326,531496
141919449545,4696932
141919610294,8519158
141919770573,1775316
141919930759,7713540
141920091004,4985319
141920251233,8798995
141920411583,8091945
141920571907,6151696
141920732076,9549582
141920892435,6249160
141921052881,3097589
141921212973,7684455
141921373058,8144181
141921533314,527098
141921693543,3651557
141921853780,575354
141922013949,7007278
141922174172,9510380
141922334258,1551765
141922494414,4961515
141922654756,8776563
141922814971,9832430
141922975389,5459039
141923135810,2932889
141923296074,7336008
141923456926,576032
141923616455,4609264
141923776074,8935106
