28348,26752
14555,11586
10274,26359
27084,27542
21007,23016
19461,18770
16392,17177
10036,5788
7656,27609
16646,21199
20558,15466
11262,9134
6917,9678
20713,18155
29677,30638
11020,13910
32481,26714
26031,29113
16379,18318
29730,31114
15194,20478
6992,27556
33894,10565
26395,11189
26177,10596
7429,13032
8836,9677
22122,17565
32396,32407
30524,5869
23038,16799
31835,33970
28850,28573
23587,18096
18382,15727
27158,32411
30854,26661
28360,31032
29473,8336
19445,24483
21584,15979
20364,15373
6510,28716
10104,34241
32920,7239
28806,26023
7575,27303
11114,33340
31882,30309
9152,5171
31651,34687
13418,7418
10581,5450
29618,11353
13898,8952
6641,11491
17307,17572
29933,30159
17984,19614
29204,30462
12777,10349
19035,16377
19666,24489
33394,28611
27252,6776
21079,24867
11089,31172
21649,19260
28146,29309
6386,27118
33278,7914
11830,27873
33460,29013
11378,33784
7197,7720
9014,33602
20962,16615
6208,32997
8298,13940
32458,12193
30527,33934
9605,13386
13341,7067
10499,7454
23234,18210
11452,7868
34251,31658
13369,6722
10241,9596
13070,12571
30204,6545
9350,9692
21934,23319
29736,12783
30936,32323
26916,13008
30754,7887
7538,10601
24024,22605
10904,14044
11044,11333
27262,12718
32602,28694
18624,18546
5593,30889
6958,32003
28209,26291
9294,6119
5296,28741
20272,16433
6240,7308
9642,33277
19631,19468
30668,33150
30803,28195
11906,31772
10013,29328
21349,20214
32005,7326
5657,32441
22535,20202
12752,30373
28233,26277
28334,25502
31146,34076
7907,9982
30683,9181
25516,31908
11864,26965
9968,8867
11654,28319
13223,6996
8902,31194
8228,9326
16897,18081
13893,9426
11685,5460
16396,20746
29231,33367
33732,31530
31621,33280
8782,25822
9976,8490
9339,7307
19525,17525
31165,30448
14491,8698
29872,25444
11024,14093
5895,32644
18367,18365
8513,30960
30296,33633
31801,25865
27405,9557
18478,19070
28212,10987
28748,9595
10542,33644
28025,6333
28830,8297
8211,13689
10056,7477
29409,11992
20795,19671
10988,32977
26634,26633
8371,9292
18389,16199
31194,26000
30087,8740
29263,14652
26930,6419
29123,31334
22530,15826
11263,13930
31806,30056
20336,21900
8640,14666
22280,23994
34069,10457
23864,21815
14187,7332
32423,8073
10912,31154
11907,31367
20891,22766
20863,18923
26314,10158
17866,20774
21038,18085
32759,26165
30848,13784
29707,26204
12720,7782
5645,12026
20389,15914
6568,33168
22003,16816
11606,30834
34073,29955
11758,32811
8638,9040
18627,15422
11878,34603
31041,29665
18661,20150
10120,13890
31328,13153
20310,16326
26614,33248
12267,13220
29257,9392
16075,20422
22612,16192
31488,14540
11691,25814
26751,27186
30161,33025
10834,33145
7633,14297
33978,30180
25904,8246
18919,16539
19449,19970
29829,5605
19864,15615
26927,11703
21263,15255
21794,19075
25360,28564
29444,14624
8166,13853
12149,32865
29735,13923
17550,21396
12369,30420
28072,32686
18137,18134
33309,9766
15339,21310
30871,5302
22840,19697
8772,13386
9218,28059
33263,32168
28753,30308
28384,29476
7512,12470
29597,12326
17258,22498
13823,11932
7746,9479
6083,8879
31873,9850
9983,12500
34435,30343
13046,7970
32404,12832
8616,32128
11610,8622
33726,10761
33516,13343
27017,10555
12542,8915
32493,13912
31618,29504
5928,8015
9975,32678
10595,11461
31476,7170
8840,26809
10180,26317
15588,18469
29990,5812
13252,30281
26406,10951
7176,7516
20197,21160
31708,5775
8619,30297
19919,16770
28720,12817
13542,31105
9195,14250
28157,28387
34486,8272
18326,22229
30238,13870
9650,13725
13432,32585
14042,31142
29769,7902
9563,28701
18398,23936
29706,9346
11444,8865
29824,30879
5511,31530
15912,18990
6378,10092
31495,32774
8765,13321
10525,27161
27136,9199
26235,12407
19211,24388
10375,9916
11182,29775
21240,19215
16643,19426
20740,20161
9765,9028
6413,32416
29517,30259
10752,27251
27462,30357
12372,7874
28733,28675
33801,29524
30178,7486
28995,9471
29217,10845
23089,16991
10630,31841
8761,31597
6033,10106
16358,17640
7283,31804
28712,30881
20261,20661
8239,6117
10718,9325
19678,15291
8758,32174
22088,18501
18136,22839
6864,7283
8793,30820
17361,15766
31360,11198
29492,33691
12969,12045
23391,18594
11299,9598
28278,13430
18563,15810
18916,18498
32239,28620
31910,30259
18139,16643
15308,19062
8545,33662
20157,20465
5170,11266
10340,26874
6768,11934
28246,26765
11663,8677
30195,28044
13075,30075
32087,27749
30456,28365
28973,7949
21947,17922
9270,9692
7516,7147
30765,6200
20361,17893
27307,11107
33533,31485
8770,9167
31157,12262
6986,31251
8494,14188
25831,31071
32351,32950
16868,18693
32679,31748
13009,6087
18753,21703
33011,9197
14444,10164
22502,19808
12244,10470
8933,7310
28461,28514
32651,31163
7113,6157
31529,6171
30005,28057
13531,30410
7540,7555
24326,20723
29444,14342
31868,11202
32682,8929
12091,30851
11933,34068
32532,32085
34069,31104
8279,7731
26670,28251
12546,6714
6531,27848
26730,27751
18557,19904
29787,34807
19942,20411
8618,12321
17313,16204
19442,22915
13416,12518
27517,29646
26523,32520
27424,33544
27533,27862
29991,33355
31870,27492
31414,11248
29103,13807
12739,12905
10078,5305
29562,7642
27650,8106
27883,29348
13444,26723
33185,31736
17925,24243
12718,29061
12238,13094
13349,8389
22001,20002
8378,34548
9209,33865
18769,23592
11994,28031
10090,13193
10827,31054
30034,33766
25259,28978
31464,28246
33765,9149
21251,15864
11312,28285
19338,22534
32030,31985
25040,30621
13176,30659
11470,9169
16054,19448
9261,7964
29137,25996
6872,9197
18301,23684
10719,9782
8181,32285
9060,12460
7919,6870
12892,29674
27791,26223
32996,10778
12277,8745
28910,14043
12079,27400
13823,11460
9829,25595
10394,28538
7058,9468
33051,30937
21447,16745
14829,10188
19835,20020
30911,32332
30048,29310
6986,33301
11080,25301
16812,22796
9334,10633
29117,29732
15668,20644
26065,31036
7181,25939
34379,8264
23330,20523
20855,18564
31362,27652
33852,10420
24424,22197
10456,8497
27156,11184
16341,20851
6595,8574
10482,11000
12828,9547
13180,32631
32159,28515
7348,27511
29892,31032
31205,11648
13997,9132
8892,7180
29906,7521
21319,19070
6878,8636
30096,10308
34217,10091
25907,10075
14505,29746
13426,30063
18024,24027
27760,9437
34693,30268
24400,19074
9049,25411
7948,14154
14370,30569
24159,20658
11221,27004
32025,13904
29109,12581
31669,8974
11242,27596
19385,24476
10868,25165
9482,33980
33621,32173
29291,10063
26797,7165
28400,33428
6652,32446
31910,11825
19458,19852
18657,17178
13080,31060
31176,30803
28446,12300
13063,33873
33659,29611
34691,10489
14030,9894
