9145277,879232
3679684,7877433
9566828,870726
4803721,3153414
4941533,5532773
1426868,163620
9404630,2382792
372408,2882555
7523030,1692102
8655610,5376039
1434723,8107986
9729285,1357448
8752257,362841
6592542,4486442
2349209,7154221
187250,747003
6016178,3602360
1200187,2948569
847915,251593
2458282,1509861
73591,2560247
1833748,9380510
7860955,3394589
9934090,2336322
6234617,6800110
259517,3952046
6384415,71614
2562689,1894417
8593315,5343936
2061821,8263574
5471247,4084399
400182,734660
240518,2231321
2167550,9315527
6485492,1488556
8209273,9312068
6114595,2981260
8595980,7692941
1182299,110008
1401537,9060458
3690229,9169829
2340717,6546199
7036420,5169801
7012286,759193
1274442,7945687
5358479,2244398
9362373,7195837
2489020,6516596
8730658,5639458
8019758,3042621
5658818,5316853
276639,8037177
472228,8424036
5409394,5901554
6322104,1518873
9084979,4206382
5855830,7040993
338730,368154
9854466,1990779
5894679,2715855
8605317,7548410
9276176,8231068
750997,8241033
2010687,8880185
6095371,7712047
7926794,749331
7403158,1995306
997321,2410770
465891,3315728
3747560,6399929
8194955,843820
335996,7153558
1182748,6795955
7699717,7358631
7099292,6458722
7832806,3868026
2936554,6964485
6252328,7712751
4163200,6761992
3682474,9945337
314844,8562669
219698,2598994
6858032,2670431
952362,5262960
6416788,7053203
9283703,6743140
7338918,680129
9405815,3105223
3735362,9506545
6454357,8560166
7749907,6378683
1992720,1784715
6330427,5951503
8583066,2998613
1446632,7561224
2898743,4303463
8640598,3316480
7617730,9405340
5811480,5836431
5838675,6528388
3535682,9009096
846178,9106915
8096310,4816697
4073832,9521129
7899712,380205
2396749,3352013
4882237,423890
8848649,7614892
2404702,49821
2244090,7755213
9098720,9728150
795799,102245
644338,4092689
4823632,8422022
60185,7089998
1805195,2978821
2414214,432087
5796487,3223772
9595574,8752255
5344487,5217719
3129519,5434091
4179402,9324515
7274999,9071485
8171967,9798367
6738007,3113378
5358758,9048810
7194164,1429734
4140799,4070491
5488169,7351958
4594378,8011403
7452256,9398547
8871518,2102476
148791,4452812
7506420,4610949
7063276,1884125
1208542,9081510
420881,8456586
2655485,1573673
2417460,3127371
6876498,5038510
5957578,1551475
5059808,6877057
6670917,1052743
8794314,8276146
1085928,9757879
3456118,4851840
2919686,961581
9099562,2966188
8739826,9936977
735742,2098556
6605346,811115
8209020,5932295
6676711,1416111
6101864,316742
366898,582794
5968041,2352488
6682708,3900240
7265690,4927285
9010037,9446517
897081,821630
7767764,6424572
7013872,9848973
2277390,6657793
6109548,1700255
5357892,8751462
3170156,7388218
8476022,1847654
1695422,7470032
9337331,53827
5134192,5945394
697732,7158450
4926360,4236480
5443266,6064256
2100091,50199
7109954,490438
1170280,1658821
9979207,5229072
90344,1244892
9837651,9290978
470609,5901655
4128162,6187094
2281699,9004693
7464792,4853173
6805027,8792362
7619571,4819723
8087290,8002907
5838093,586718
2864568,4266238
3937716,6061861
5907210,3606985
2946372,9237050
8718130,5731942
9379978,766031
2398146,919721
9285539,5733295
3843479,4110267
6739976,885886
2438353,5834765
9513258,5707094
657561,2557964
4367093,2313357
4993260,8722986
1411566,1782507
4596134,478038
1422762,4761159
6926480,5079282
5064096,7666314
3836271,241817
4847521,7744722
3876309,7085915
8459788,3203487
9209926,244916
5542631,45300
6198843,4835110
8848412,1023569
4510055,8615205
7818611,4617202
5700554,69234
394986,7114170
1444108,9949547
6719620,364642
8956605,5985297
9212748,457732
6280682,2735392
6726349,3422107
8119943,1264451
8385721,2191983
5932713,7583105
314091,6351946
1373964,9435811
8261643,6329033
1831569,5235357
6712731,6975770
2674275,3728618
1685510,7457313
9911344,6956379
9930556,2383794
572310,7061975
5871681,4584447
9158676,4572285
8320427,1294214
3117530,7775212
1279357,8090209
7259001,2693381
7244809,9144101
9435547,6408241
5456237,5583718
1178323,8343016
2007461,8659181
2921587,6053676
9336845,6056008
2267767,7256788
19309,5082658
6105646,9040977
8466390,3243927
2447013,3977467
5919309,9368419
1648612,3602835
8985039,9781428
4920413,9244711
147543,5650126
1748800,5985544
1937694,1764254
5376760,7283964
4650987,3842812
9539263,8466778
2514793,8974370
6644419,6713726
6255591,7546673
305508,214507
3861318,3568338
3887952,4524907
2059951,5769170
9543608,5275543
2398466,5294346
2257113,653514
8923630,1748576
449665,9246206
8098656,4706361
8255215,6095723
7073812,5708405
7006838,7798242
2961095,7489608
2706433,3020243
722136,6998474
2630310,4908327
793343,3266779
5272742,9187128
5883541,290820
3958315,4148250
1997111,1063472
7776201,7894521
3126342,92616
9202252,4757197
5357767,8940228
5146353,692035
8218256,1837495
5217246,7672299
1627405,1612524
3547416,5046427
1357358,2077417
1864845,9829189
4058463,4819937
255526,7801134
5702185,4362594
2995852,2826476
1315887,1159696
2403036,881551
6182780,7700482
4985915,3424563
2584458,6933880
4271618,6886573
9436752,2751589
1882614,9945750
9954937,9091415
1065662,7989531
5752922,6520533
8566447,2430611
7912662,3672787
7648097,8336115
8609678,6927864
1089811,5042003
3197927,8380907
8026054,9840393
6177564,2082153
7356735,6697207
7377973,2083246
2090408,6522720
7674686,948263
1545982,3760207
4695982,4436862
5323638,9207295
738488,2636400
1853773,3120049
4444166,253409
2402134,8402968
4424992,2502417
6712253,1491581
2839170,6847335
2616116,4457227
6391833,2680774
3032376,624845
9798079,5944430
8322847,1645451
6265810,958289
8472397,9768318
9150859,301420
1084840,2685433
4969866,3539693
8473243,6420818
8348398,6136905
8979488,9181847
2436369,4234615
1082907,5055531
5557192,8121907
2148196,7394206
3734678,9135568
9845531,629304
1830113,3270095
3118551,3818612
8522926,1007543
2885181,6972842
7866664,8284773
3035497,4588799
8011094,1896568
3821303,6771894
8537061,3669763
36751,9570378
530244,9461473
9660025,6216528
3975651,2773443
1470649,2422213
8457012,6256535
7835192,7550667
5836379,2692719
8686287,5852505
544690,4371357
3373643,2966437
4290112,9126338
8457427,1409996
4544347,5223523
9224022,6890228
3227231,7383746
4384585,8465157
6486124,6928471
7470400,6808891
6674757,6209990
2239922,9523546
6523925,8658671
2294820,4503278
4332902,9272967
7142596,1617195
2347432,8281539
4418299,403495
2157472,6224448
1508080,5772356
365086,5932268
3303691,8320041
2286193,6514168
4651762,2548298
681880,2946449
9436496,1830460
384652,1404827
3446988,9701229
6032207,5426295
1521285,2445668
6780243,359890
1267820,8986855
4373754,4767660
9565810,6254312
5336322,960429
3330201,6008296
715119,4180142
7212443,5639620
4582449,1176337
6843275,2815687
3691703,7840277
2865141,2130792
9716508,9869713
3824685,2522547
3155460,9397955
6217781,9126494
3327365,3779268
3389691,872626
2229444,6240913
2353925,3143068
2205506,3182543
7438741,3401495
2183371,1650142
6600617,5112178
7343680,6096396
6580692,8960691
2174921,2203340
3206630,1839467
4116614,6899924
3646296,8608079
6250954,2324572
2006416,3382358
3016095,579728
1668158,2636348
8290748,8704244
1809471,5583316
5202966,7594674
7717895,8656824
583923,5660372
5637558,5058870
3038415,1340739
2188081,3007279
5714335,2828998
7771851,1516605
9605103,6593129
1831343,5541130
1190431,1449154
750801,9760179
5675961,278008
3736471,8092505
732874,198017
9491061,998109
8088938,4928798
6635056,4070288
7681350,9541764
1080542,5206654
2646384,6509427
3720894,6014912
7714627,8873611
7762441,2401655
8994535,1652222
4523905,8229246
4027544,8531853
7823315,348742
2898582,887574
6412717,3036654
7711182,8122026
777523,8465667
2563854,2100258
8226417,2662515
2015856,5927890
5955511,548480
636017,8867137
3449591,2324898
4327071,7641689
5418015,1087768
1462127,5980841
1846157,196121
2277582,2461145
1470565,402791
2822849,7650000
1534987,8121406
2390144,5265094
9197477,2884929
6566363,1791182
1651021,8669646
9879218,9731963
2045772,5244712
3140010,136574
3106126,4450239
8130170,9318978
9340302,1760375
1500463,1194022
735327,3334715
9264727,8999669
2245289,2421349
8760269,8997286
8560582,3220417
45298,1601667
1228284,1015236
9003188,5231102
7249017,8634655
9523065,123498
5703584,6192621
3979597,111065
6172489,5498836
1245701,7938371
8805842,9260516
7398147,9283313
9182139,9482705
7486447,425017
2182662,3984135
3947463,7476254
6919296,4666024
3230649,7132820
2973246,8970923
3372402,756697
3011137,3947681
8491123,8110904
3175856,8277605
8347045,7390419
8021591,1279794
1905785,1310612
7659344,6682070
7729703,3501578
588667,7635041
2784699,7923537
402277,8601289
1157749,5150804
2942666,8479831
4406095,1012344
8656891,4555785
3107058,5867197
4804277,7446490
7273168,1983597
3146912,6635549
3174968,7727637
1592208,6170601
9443321,4013459
9987039,5505192
780552,48241
2777958,2298614
5596734,9605
4963940,7896014
1782793,5705023
5387379,8840989
8280243,7106929
1688434,1658023
1879857,7564801
2854552,7367716
1955253,1716192
4749163,4559551
8582121,4387992
197617,3017664
504200,4260930
1035866,7034324
965209,6560291
1245568,3007475
6745370,2410400
1383792,1892103
1053981,8770279
6873471,7251339
2109832,606830
1685399,7018606
9954028,3485286
6686166,8536794
2654957,932768
3956913,1741991
635689,6412116
9824702,4933840
3059369,1750644
9114373,2387785
9377445,9227759
9938331,1902002
6350616,1403898
5160670,941767
3523206,6927203
4059196,3882496
6713794,9184786
4258613,4255593
6913835,4787561
5933268,9360262
8674476,8539454
2988184,709286
6195649,866463
358691,8589285
552343,4307029
9920636,6522454
8348738,6100560
7730478,11055
2059451,519418
7312536,7035359
6141369,4938588
4739624,3301067
3552927,6495651
4717116,5017418
8332633,3339151
1289414,9130634
8824384,2152706
9854816,9774351
4200480,7530847
7190357,6509183
9418358,3633421
5231357,1828517
1225921,3900813
8202565,4540042
